"","Country","Renewable.electricity.output","Access.to.electricity","Renewable.energy.consumption","Terrestrial.and.marine.protected.areas","Agricultural.land","Individuals.using.the.Internet","CO2.emissions","GDP.growth","Political.Stability.and.Absence.of.Terrorism","Rule.of.Law","Government.Effectiveness","PM2.5.air.pollution","Proportion.of.seats.held.by.women.in.parliaments","Access.to.clean.fuels.and.technologies.for.cooking","Labor.force.participation.rate","Unemployment","School.enrollment","Cause.of.death.communicable.diseases.and.maternal.prenatal.and.nutrition.conditions","natural.resources.depletion","Prevalence.of.undernourishment","Life.expectancy.at.birth"
"44","Fiji",51.4366265875591,94.6819549560547,34.084610030572,0.990082630857469,23.2621784345922,42.314670264,1.34013906414421,4.56531517609223,0.55859746,-0.4517223,-0.33165372,11.5217917266139,15.5,38.9675,61.2033996582031,4.37999992370606,106.991366666667,10.2,0.761961743061177,3.88,67.102
"45","Finland",39.6821716532101,100,40.9834030350119,14.1856162353152,7.46462591278771,87.927901022,8.67125068332506,0.985229593400719,1.1552261,2.0284752,1.9504014,6.1132503803785,42,100,75.6330017089844,8.73800010681152,100.4198,1.25,0.136355771065842,2.5,81.2990243902439
"46","France",16.4529526040786,100,13.4412204633329,29.6441090166572,52.4991556957648,80.690414208,4.81767677976876,1.20021783595364,0.19444046,1.4332294,1.4159726,12.4599735167673,28.9,100,71.3461990356445,10.0052000045776,102.0635,6,0.00567700868593703,2.5,82.4521951219512
"47","Gambia, The",0,53.7201361083984,53.3606280399077,1.36658975389813,59.7826086956522,16.879290888,0.236996071705445,2.9360524770104,-0.1646576,-0.65532706,-0.75365064,32.6659779137457,9.2,3.265,60.6323997497559,9.43239994049072,89.405854,55,5.82388082686931,10.1,60.9218
"48","Georgia",80.2108441048043,99.982048034668,31.8449162461216,6.44199875904054,34.9484107566062,50.60691077,2.26512680260497,3.71404004715494,-0.38267386,0.23382306,0.5112746,23.0310496043435,12.825,75.19,72.6396011352539,14.7080001831055,102.82414,2.75,0.663995961827682,7.7,72.9426
"49","Germany",26.4781388130169,100,13.2247365613562,38.7571492489572,47.8582631788526,85.302101352,9.13999690721417,1.76119264613545,0.76216996,1.7063434,1.6930596,12.5471632199863,36.6,100,77.8757995605469,4.54080004692078,101.94884,4.85,0.0360981961561155,2.5,80.840487804878
"50","Ghana",59.8704003264716,76.6300042724609,43.501750368407,7.79447901504308,68.9988573437637,27.836747616,0.540425152497773,4.79588202178095,-0.02454968,0.1041866,-0.1880076,31.8705868776947,11.26,19.62,69.1619995117187,6.62180013656616,106.2528,47.95,10.6689910435584,6.02,62.7678
"51","Greece",25.9890968116073,100,16.5165525941705,9.79584790695604,49.8235065942591,65.909729784,6.25847592866294,-0.325066957673797,-0.1578481,0.25721686,0.33093416,17.0864403858452,19.94,94.23,68.3024002075195,24.7761997222901,99.031334,10.35,0.0574859909617856,2.5,81.2965853658537
"52","Guatemala",65.3773658108381,89.8303393489258,62.8433196954031,12.9139262010981,35.5228163493841,34.28305353,1.01260167721772,3.57292402750137,-0.6200999,-1.0145525,-0.67778476,25.9051766499303,13.42,44.9075,63.7498008728027,2.74980001449585,102.42336,24.95,1.93199413860579,15.56,73.2264
"53","Guinea",70.7469906681849,31.8550926208496,77.7730577575045,23.0833054767632,59.0102555754517,9.38,0.21537385539825,7.12921956692899,-0.7143959,-1.2671136,-1.119601,24.0476647627765,21.9,1.24,66.3399993896485,3.97739996910095,91.8058666666667,56.8,14.1592311157482,15.48,59.5874
"54","Honduras",44.2866142566791,88.7840728,51.7818408767463,11.6463173094541,28.9123246045223,25.036,1.04395740717871,3.67414388661241,-0.4854065,-1.03995584,-0.72014044,22.9935365962769,24.54,51.29,67.0488006591797,4.57840003967285,92.538566,14.3,1.71003870408755,13.88,74.4846
"55","Hungary",10.15633743088,100,16.1434335269158,22.5997426570956,58.1796089694024,75.42835134,4.26261740337364,3.25451661634378,0.73617614,0.48746746,0.53108182,16.518137541342,9.84,100,68.0686019897461,6.79699993133546,101.370252,1.9,0.220585607822465,2.5,75.8048780487805
"56","Iceland",99.9781896033481,100,76.5293520443631,2.4641067727978,18.6743139709321,97.88136326,5.96330185083913,4.52745109762307,1.3150256,1.6328316,1.4621036,6.82737480905122,43.18,100,87.6213989257812,3.99439997673035,98.962084,4.45,0,2.5,82.36
"57","India",16.3154013290262,86.9518768310547,36.840967200051,3.47930643994198,60.4452624958378,21.91,1.6581353054317,7.42600063161764,-0.99110724,-0.03838874,-0.02360878,90.2551791976181,11.64,39.3825,54.3875991821289,2.73140001296997,110.88582,26.5,1.16934897090448,15.62,68.5772
"58","Indonesia",11.4654720993929,97.3543251486273,37.4800233475611,5.16579623248666,31.4644203646561,22.359172662,1.88310876574874,5.10814599265482,-0.48718174,-0.3972447,-0.08562636,16.5721801001855,17.9,55.04,68.9097991943359,4.27699995040893,106.0793,21.1,2.48717062529878,8.68,70.749
"59","Iran, Islamic Rep.",5.33599852413219,99.9396606445312,0.949218849656502,7.66653704871833,28.2141015250866,46.381144234,8.24384356642222,4.04802642361498,-0.95860786,-0.86753224,-0.33772986,38.7282360519486,4.22,98.33,45.1725997924805,11.3200000762939,110.69266,8.05,4.27284933095555,5.12,75.7556
"60","Ireland",24.9103458461374,100,8.3356118950918,4.04258236148816,64.6646828276963,82.871870638,7.42602505224722,9.3787933985415,0.94568642,1.6462074,1.4477732,8.65417774133087,18.42,100,72.5299987792969,10.1162000656128,101.37588,5.15,0.0833798941777126,2.5,81.4824390243903
"61","Israel",1.4452764545958,100,3.56902870934223,8.58222124769324,24.5367378051532,76.770892508,8.09248340923487,3.61246480525327,-0.98191344,1.06831424,1.3159638,21.9864127096041,25.18,100,72.2924011230469,5.27239999771118,105.218,10,0.146941665303931,2.5,82.2541463414634
"62","Italy",40.3253933748679,100,16.6426981545309,13.3558751738798,44.5825117291086,59.32821899,5.50190433247977,0.422517630081226,0.38723028,0.34183502,0.46364784,17.3319048282653,31.16,100,64.253800201416,11.9253999710083,100.948052,4.8,0.0723182221645035,2.5,82.9624390243902
