"","Country","Renewable.electricity.output","Access.to.electricity","Renewable.energy.consumption","Terrestrial.and.marine.protected.areas","Agricultural.land","Individuals.using.the.Internet","CO2.emissions","GDP.growth","Political.Stability.and.Absence.of.Terrorism","Rule.of.Law","Government.Effectiveness","PM2.5.air.pollution","Proportion.of.seats.held.by.women.in.parliaments","Access.to.clean.fuels.and.technologies.for.cooking","Labor.force.participation.rate","Unemployment","School.enrollment","Cause.of.death.communicable.diseases.and.maternal.prenatal.and.nutrition.conditions","natural.resources.depletion","Prevalence.of.undernourishment","Life.expectancy.at.birth"
"51","Greece",0.671105003292272,0,0.577380717477234,0.528885065943329,0.600667945782761,0.660069754929737,0.5265420921576,0.366632243394871,0.603111063596112,0.566048441628186,0.555843722761579,0.341290484016304,0.315007898894155,0.345636700008772,0.636570464741876,0.984356659846786,0.382041735758939,0.438598344821462,0.00919399568545524,0,0.940607717742322
"52","Guatemala",0.894536607334553,0.470373801127329,0.902534855387586,0.598965173842961,0.426323120297384,0.323807179611201,0.145045311606652,0.604962823044963,0.493242763385318,0.25446978412895,0.287425980945066,0.492823907814098,0.212006319115324,0.853577940186123,0.552772068316221,0.289837926144966,0.426531846923817,0.694965355982348,0.219324243652566,0.537001872080847,0.691348765282363
"53","Guinea",0.914038590455033,0.926634384730019,0.956293207292794,0.754307244229502,0.712666885727494,0.0590318094129476,0.0287607113672606,0.822401493514525,0.470830430460541,0.192593274952373,0.169859714379289,0.465342847363116,0.345971563981043,0.998255607876208,0.600449113049895,0.382157321075654,0.287271871118103,0.951276950457012,0.677875997719592,0.535200928698392,0.270089190875827
"54","Honduras",0.79904500435039,0.491857297112345,0.854010355419196,0.572425099278954,0.345732253010857,0.225490239533981,0.148962436021925,0.611151597669066,0.525256775894544,0.248246062421111,0.276155233709847,0.448862027431632,0.387677725118483,0.823385317048011,0.613495815692547,0.420632257672151,0.296882019976169,0.529770562378795,0.200472597192397,0.497339177789209,0.73021003051576
"55","Hungary",0.458998852204931,0,0.572099533147812,0.748490878150188,0.702540176100762,0.761274072835204,0.421886990240017,0.585494788574211,0.815603310453879,0.622458963136892,0.609102546267198,0.329231333817222,0.155450236966825,0,0.632267007684458,0.537342790696472,0.412719189830793,0.0598995274444476,0.0339445927067441,0,0.770988663034827
"56","Iceland",0.999945610435845,0,0.952216587379497,0.238559068216596,0.220917006567043,1,0.512773160819432,0.663324422848301,0.953184616244654,0.903068822371877,0.856845261125357,0.0336547546667523,0.682148499210111,0,0.992169759587427,0.383297848477025,0.381133446672072,0.225188081843012,0,0,0.973452764754431
"57","India",0.563248560563207,0.525675514681121,0.769574043880147,0.299783562929969,0.730161567929612,0.192253841184572,0.21849311005906,0.8405472520464,0.405061504141918,0.493626193621475,0.461500676899222,0.969862532458742,0.183886255924171,0.877103563710236,0.380444694213834,0.288279196261406,0.537526216108586,0.713337450590391,0.149367380398586,0.538347203398233,0.54775172639895
"58","Indonesia",0.485011743766605,0.219529482344709,0.773807856822917,0.379960567258374,0.376845764478036,0.197029555043144,0.241071330354153,0.698829212741125,0.524834835728457,0.4057078479142,0.444997944129497,0.330393906691968,0.282780410742496,0.803818766876724,0.647750684511633,0.401797798962342,0.474483477309942,0.644321027142352,0.262175442204553,0.340883232966987,0.614830804314934
"59","Iran, Islamic Rep.",0.330545266910054,0.0077423724065367,0.100763387079095,0.469403080559842,0.337219965921938,0.452437045863737,0.60804301032013,0.634011486802665,0.412785977337057,0.29048918880779,0.37791379329981,0.643669284201891,0.0666666666666667,0.154604154411951,0.210826830847879,0.703945886550298,0.534992712570404,0.370892143742018,0.370867011983164,0.180965395813954,0.769466641636128
"60","Ireland",0.661108573691062,0,0.426111124849755,0.329020858749339,0.781602029110914,0.84041539481532,0.576567089444341,0.959944714443702,0.86539984632521,0.906345842512524,0.853031975252492,0.108694344916772,0.290995260663507,0,0.714386664894788,0.665905718094722,0.412793007173477,0.259038065088979,0.0132517173889494,0,0.946348067701778
"61","Israel",0.138321741490247,0,0.265682106547404,0.496444966803224,0.292387910614132,0.775548299661861,0.602411568496254,0.607380421371195,0.407246692341245,0.764764215659373,0.81795780265921,0.432453473487163,0.397788309636651,0,0.710013272657871,0.460909913528335,0.463186590804264,0.429153075153861,0.0230021870661596,0,0.970183326588546
"62","Italy",0.776290793813882,0,0.579142157550678,0.607690602463248,0.53677310438083,0.590093518688432,0.490193314943835,0.412340986389597,0.732665637731363,0.586779569081088,0.5911585221447,0.346388490364014,0.492259083728278,0,0.562049040092616,0.721795812139487,0.407181577520683,0.242548835661577,0.0115244958195906,0,0.99205993588285
"63","Jamaica",0.455003152932928,0.213082284029538,0.573138316247095,0.157693064185728,0.493063652517844,0.425340042993109,0.313801289031866,0.440997063723008,0.681773850490896,0.443294581468096,0.538799619629364,0.270833301052598,0.230963665086888,0.466524255467617,0.685153141963625,0.764054182605565,0.274667441809974,0.457967675652707,0.0439448115047428,0.343092795695337,0.718899431780686
"64","Jordan",0.0634691114077153,0.00227779353780913,0.246401416007411,0.189305155698052,0.138910203218716,0.547917092139148,0.330131906722429,0.538582766085989,0.508826379621985,0.594281832845954,0.491589094764507,0.587983604982984,0.211690363349131,0.103477381377178,0.145420417648677,0.766001520583759,0.113498177899953,0.45291314790261,0.0305980200287447,0.431542363327293,0.717552784853189
"65","Kazakhstan",0.411506960609242,0.00295027051758034,0.133286486715769,0.284340238355959,0.973150797380491,0.706001019565051,0.797352476544623,0.589498567147229,0.622717624190032,0.37683584470769,0.430323669482441,0.269130498218171,0.41042654028436,0.326497748101904,0.809048761208534,0.446151918181818,0.538239206646667,0.240124191272892,0.527102919540762,0,0.649269137437839
"66","Kenya",0.942714852658084,0.848745792875919,0.947470764743033,0.546329852205428,0.585104749870593,0.13051229801638,0.0428466441119226,0.725182239158659,0.349100939732178,0.382015515119205,0.376655561169625,0.531118465349163,0.312480252764613,0.968962613637951,0.609405843494309,0.648240988408566,0.449923165519901,0.990469413430145,0.279289466382485,0.712192732631342,0.428950287364028
"67","Korea, Rep.",0.156334598823615,0,0.209772495173723,0.323792094800681,0.210744689698161,0.916499572845601,0.716911111324264,0.570177263168496,0.688227174387991,0.758024987652192,0.758320474607525,0.508251739691561,0.260031595576619,0.246637619822713,0.6269253362053,0.350187401028876,0.371035108278421,0.426403788620686,0.00118129114416743,0,0.961836466017579
"68","Kuwait",0,0,0,0.557895944009728,0.0967449028358841,0.819508212951296,1,0.407142937198669,0.641176073242143,0.528443803752166,0.437310191210326,0.817986497402998,0.0436018957345972,0,0.764125294800304,0.258916060268735,0.411939412173141,0.538717682357168,0.594657226754841,0.0069500638123573,0.7496437517722
"69","Kyrgyz Republic",0.973684576790959,0.0100431291749191,0.673614145152574,0.434769169867456,0.664027497052193,0.292190657248571,0.221116638161799,0.726456425809949,0.465774069727512,0.259337515581758,0.252541716928079,0.461582815355319,0.329225908372828,0.620581656158555,0.587008554575077,0.57275737531796,0.467914678169371,0.423631301083054,0.458337177711978,0.264517921016142,0.612744842498957
"70","Lao PDR",0.9883520247322,0.518898386014376,0.89155871966925,0.666275151603094,0.117938509011513,0.155658578542144,0.0375938310402238,0.836296366471582,0.739007413354001,0.30568044263953,0.34065347943443,0.510097316873656,0.410742496050553,0.987385607504484,0.874101734930307,0.0582701696782098,0.572203578577683,0.773236978034839,0.461064883593614,0.568502074272378,0.484261647863128
"71","Latvia",0.846936241645782,0,0.785577772523446,0.679236346781168,0.364021485368192,0.789086788733179,0.373328748258562,0.557223709272329,0.757759702218492,0.714963877760617,0.725785480370668,0.27392883412802,0.293838862559242,0.321952096879084,0.771138276637366,0.668304864844239,0.389941922749757,0.114134469329862,0,0,0.726662916103806
"72","Lesotho",1,0.933570025624571,0.854782569125213,0.0352022703907697,0.907844524965179,0.210987857144795,0.168349979657989,0.491975068864152,0.603179149590106,0.452612771749782,0.291465934124651,0.5535835466546,0.399052132701422,0.89691356755709,0.632049759245335,0.975583627882133,0.628257803423052,0.968687000970619,0.396990298750772,0.479558694998995,0.0023720753218289
"73","Liberia",0,0.982232803791073,0.97856561105962,0.11902133936876,0.334994554775071,0.0803251899390198,0.0295310041019051,0.512144450609261,0.509572292751045,0.283918052691822,0.105153758145116,0.336989229668352,0.177883096366509,0.999616880420176,0.424469900818573,0.23769080257154,0.287636279760174,0.967093443326577,0.745383922152424,0.865232630534824,0.352481744632471
"74","Luxembourg",0.65667961742858,0,0.396269362997966,0.882875081912374,0.650054902252127,0.980690445065282,0.859828062258579,0.580011923932231,0.969075467974151,0.948705489090809,0.914007774522043,0.182808989480172,0.431279620853081,0,0.664964681259816,0.501026958550129,0.385319892071385,0.24495571692823,0.00106287231456049,0,0.972789837200056
"75","Madagascar",0.842411989544498,0.968179269941791,0.935567226422249,0.217435130168988,0.861084472636954,0.0132868619004813,0.0144410595885205,0.596524296612417,0.532779548551308,0.306439499658965,0.146163717967563,0.451558887147603,0.310268562401264,0.999069464892542,1,0.167055134384991,0.985891548892723,0.889359784183119,0.140793054773169,0.885795124130376,0.453492618753678
"76","Malawi",0.977095863309139,0.99420717264595,0.96707565975894,0.713551652966109,0.741957320657728,0.0474047356801872,0.00451289145103201,0.633325951896157,0.617891899235581,0.429494641443165,0.298391934601285,0.467905697002101,0.281516587677725,0.995197857344323,0.8230820273512,0.486847433510764,1,0.97237551567937,0.534306644875835,0.588317507235253,0.337724223945365
"77","Malaysia",0.442977804825195,0.00173547955431249,0.318133735650709,0.506639568427303,0.302583758447554,0.705080611959744,0.601867984933747,0.70337388676884,0.682223047871922,0.62256010246721,0.722009538643074,0.334006506730373,0.164296998420221,0.263700777906807,0.62294579980055,0.325276773466238,0.455424752308582,0.592846008040611,0.338295402315547,0.0270943183113051,0.760200722410235
